app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,revision_version,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,market_name_lookup,latitude_lookup,longitude_lookup
34.6,223.1,7,2025-11-04:09,21.4,110,875,41.7,685,,d,0.0,1007,final,2.1,55,1010,0,644,31.5,2025-11-04T14:30:00,2025-11-04T09:00:00,1762246800,5.2,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",242,7.6,3.6,Bardoli,21.124,73.1115
33.9,235.3,8,2025-11-04:10,22.7,97,804,31.1,506,,d,0.0,1006,final,2.1,65,1009,0,473,30.0,2025-11-04T15:30:00,2025-11-04T10:00:00,1762250400,3.5,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",236,7.6,4.0,Bardoli,21.124,73.1115
33.9,244.0,3,2025-11-04:11,23.3,77,669,19.0,287,,d,0.0,1006,final,2.1,69,1009,0,268,29.6,2025-11-04T16:30:00,2025-11-04T11:00:00,1762254000,2.4,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",232,6.8,4.0,Bardoli,21.124,73.1115
33.8,250.7,2,2025-11-04:12,23.7,40,347,6.1,67,,d,0.0,1006,final,2.1,72,1009,0,62,29.3,2025-11-04T17:30:00,2025-11-04T12:00:00,1762257600,2.0,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",230,4.8,3.2,Bardoli,21.124,73.1115
33.4,256.1,1,2025-11-04:13,24.0,0,0,-7.3,0,,n,0.0,1007,final,2.1,75,1010,0,0,28.9,2025-11-04T18:30:00,2025-11-04T13:00:00,1762261200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",222,4.0,2.4,Bardoli,21.124,73.1115
32.4,260.8,1,2025-11-04:14,24.3,0,0,-21.0,0,,n,0.0,1007,final,2.1,80,1010,0,0,28.1,2025-11-04T19:30:00,2025-11-04T14:00:00,1762264800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",214,3.6,2.4,Bardoli,21.124,73.1115
26.8,265.3,0,2025-11-04:15,23.4,0,0,-34.9,0,,n,0.0,1007,final,2.1,86,1011,0,0,25.9,2025-11-04T20:30:00,2025-11-04T15:00:00,1762268400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",208,3.6,2.4,Bardoli,21.124,73.1115
26.5,270.3,7,2025-11-04:16,23.1,0,0,-48.9,0,,n,0.0,1007,final,2.1,86,1011,0,0,25.6,2025-11-04T21:30:00,2025-11-04T16:00:00,1762272000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",206,3.6,2.4,Bardoli,21.124,73.1115
26.1,277.0,11,2025-11-04:17,23.3,0,0,-62.8,0,,n,0.0,1007,final,2.1,89,1011,0,0,25.2,2025-11-04T22:30:00,2025-11-04T17:00:00,1762275600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",212,3.2,2.4,Bardoli,21.124,73.1115
26.1,291.9,13,2025-11-04:18,23.1,0,0,-76.4,0,,n,0.0,1007,final,2.1,88,1011,0,0,25.2,2025-11-04T23:30:00,2025-11-04T18:00:00,1762279200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",216,3.2,2.0,Bardoli,21.124,73.1115
25.7,18.7,14,2025-11-04:19,22.9,0,0,-84.2,0,,n,0.0,1007,final,2.1,89,1011,0,0,24.8,2025-11-05T00:30:00,2025-11-04T19:00:00,1762282800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",218,3.2,2.0,Bardoli,21.124,73.1115
25.7,73.9,14,2025-11-04:20,22.9,0,0,-73.0,0,,n,0.0,1007,final,2.1,89,1011,0,0,24.8,2025-11-05T01:30:00,2025-11-04T20:00:00,1762286400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",216,2.8,1.6,Bardoli,21.124,73.1115
25.7,85.2,9,2025-11-04:21,23.2,0,0,-59.3,0,,n,0.0,1007,final,2.1,91,1011,0,0,24.8,2025-11-05T02:30:00,2025-11-04T21:00:00,1762290000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",212,2.4,1.6,Bardoli,21.124,73.1115
24.5,91.2,32,2025-11-04:22,22.1,0,0,-45.3,0,,n,0.0,1006,final,2.1,91,1010,0,0,23.7,2025-11-05T03:30:00,2025-11-04T22:00:00,1762293600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",224,2.4,1.6,Bardoli,21.124,73.1115
24.1,96.0,5,2025-11-04:23,21.7,0,0,-31.4,0,,n,0.0,1004,final,2.1,91,1008,0,0,23.3,2025-11-05T04:30:00,2025-11-04T23:00:00,1762297200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",170,1.6,0.8,Bardoli,21.124,73.1115
24.1,100.5,0,2025-11-05:00,21.7,0,0,-17.5,0,,n,0.0,1004,interim,0.0,91,1008,0,0,23.3,2025-11-05T05:30:00,2025-11-05T00:00:00,1762300800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",160,1.6,0.8,Bardoli,21.124,73.1115
23.8,105.4,0,2025-11-05:01,21.8,0,0,-3.9,0,,n,0.0,1004,interim,0.0,93,1008,0,0,23.0,2025-11-05T06:30:00,2025-11-05T01:00:00,1762304400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",150,1.6,0.8,Bardoli,21.124,73.1115
24.1,111.1,0,2025-11-05:02,21.7,52,466,9.4,119,,d,0.0,1006,interim,0.0,91,1010,0,112,23.3,2025-11-05T07:30:00,2025-11-05T02:00:00,1762308000,2.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",150,1.6,0.8,Bardoli,21.124,73.1115
25.2,118.2,3,2025-11-05:03,22.5,83,713,22.1,344,,d,0.0,1006,interim,0.0,89,1010,0,322,24.4,2025-11-05T08:30:00,2025-11-05T03:00:00,1762311600,2.7,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",158,2.4,0.8,Bardoli,21.124,73.1115
26.7,127.7,2,2025-11-05:04,22.6,101,826,33.8,555,,d,0.0,1006,interim,0.0,82,1010,0,519,25.9,2025-11-05T09:30:00,2025-11-05T04:00:00,1762315200,4.0,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",188,2.8,0.8,Bardoli,21.124,73.1115
29.9,141.1,0,2025-11-05:05,22.1,112,887,43.9,720,,d,0.0,1006,interim,0.0,73,1010,0,675,27.4,2025-11-05T10:30:00,2025-11-05T05:00:00,1762318800,5.8,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",212,3.6,1.2,Bardoli,21.124,73.1115
30.7,159.9,0,2025-11-05:06,21.9,118,917,50.8,821,,d,0.0,1006,interim,0.0,69,1010,0,770,28.1,2025-11-05T11:30:00,2025-11-05T06:00:00,1762322400,7.2,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",234,3.2,0.8,Bardoli,21.124,73.1115
31.5,183.1,0,2025-11-05:07,21.4,120,924,52.9,849,,d,0.0,1004,interim,0.0,64,1008,0,798,28.9,2025-11-05T12:30:00,2025-11-05T07:00:00,1762326000,7.7,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",250,2.8,0.8,Bardoli,21.124,73.1115
32.1,205.5,1,2025-11-05:08,21.0,117,911,49.4,801,,d,0.0,1004,interim,0.0,60,1008,0,754,29.6,2025-11-05T13:30:00,2025-11-05T08:00:00,1762329600,6.9,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",254,2.8,1.2,Bardoli,21.124,73.1115
31.9,222.8,1,2025-11-05:09,20.7,110,874,41.5,682,,d,0.0,1004,interim,0.0,59,1008,0,643,29.6,2025-11-05T14:30:00,2025-11-05T09:00:00,1762333200,5.3,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",258,3.2,1.2,Bardoli,21.124,73.1115
31.4,235.0,15,2025-11-05:10,20.5,97,803,30.9,503,,d,0.0,1002,interim,0.0,59,1006,0,474,29.3,2025-11-05T15:30:00,2025-11-05T10:00:00,1762336800,3.3,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",268,3.2,1.2,Bardoli,21.124,73.1115
30.7,243.7,12,2025-11-05:11,20.1,76,668,18.8,285,,d,0.0,1002,interim,0.0,59,1006,0,269,28.9,2025-11-05T16:30:00,2025-11-05T11:00:00,1762340400,2.3,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",282,3.2,1.2,Bardoli,21.124,73.1115
29.5,250.4,0,2025-11-05:12,21.4,39,342,5.9,65,,d,0.0,1002,interim,0.0,70,1006,0,61,27.4,2025-11-05T17:30:00,2025-11-05T12:00:00,1762344000,2.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",260,3.2,1.2,Bardoli,21.124,73.1115
26.6,255.8,0,2025-11-05:13,21.8,0,0,-7.4,0,,n,0.0,1004,interim,0.0,78,1008,0,0,25.9,2025-11-05T18:30:00,2025-11-05T13:00:00,1762347600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",256,3.2,1.2,Bardoli,21.124,73.1115
25.5,260.5,0,2025-11-05:14,21.9,0,0,-21.1,0,,n,0.0,1004,interim,0.0,84,1008,0,0,24.8,2025-11-05T19:30:00,2025-11-05T14:00:00,1762351200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",264,3.2,1.2,Bardoli,21.124,73.1115
25.1,265.0,0,2025-11-05:15,21.7,0,0,-35.0,0,,n,0.0,1006,interim,0.0,85,1010,0,0,24.4,2025-11-05T20:30:00,2025-11-05T15:00:00,1762354800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",276,2.8,0.8,Bardoli,21.124,73.1115
24.4,269.8,0,2025-11-05:16,21.4,0,0,-49.0,0,,n,0.0,1006,interim,0.0,87,1010,0,0,23.7,2025-11-05T21:30:00,2025-11-05T16:00:00,1762358400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",290,2.0,0.4,Bardoli,21.124,73.1115
24.4,276.4,8,2025-11-05:17,21.8,0,0,-62.9,0,,n,0.0,1006,interim,0.0,89,1010,0,0,23.7,2025-11-05T22:30:00,2025-11-05T17:00:00,1762362000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",322,1.6,0.4,Bardoli,21.124,73.1115
24.0,290.7,0,2025-11-05:18,21.4,0,0,-76.6,0,,n,0.0,1006,interim,0.0,89,1010,0,0,23.3,2025-11-05T23:30:00,2025-11-05T18:00:00,1762365600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",332,1.2,0.0,Bardoli,21.124,73.1115
23.7,19.6,0,2025-11-05:19,21.4,0,0,-84.5,0,,n,0.0,1006,interim,0.0,91,1010,0,0,23.0,2025-11-06T00:30:00,2025-11-05T19:00:00,1762369200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",344,0.8,0.0,Bardoli,21.124,73.1115
22.9,74.8,0,2025-11-05:20,21.0,0,0,-73.1,0,,n,0.0,1004,interim,0.0,93,1008,0,0,22.2,2025-11-06T01:30:00,2025-11-05T20:00:00,1762372800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",130,0.4,0.0,Bardoli,21.124,73.1115
22.6,85.7,5,2025-11-05:21,20.7,0,0,-59.3,0,,n,0.0,1004,interim,0.0,93,1008,0,0,21.9,2025-11-06T02:30:00,2025-11-05T21:00:00,1762376400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",124,0.4,0.4,Bardoli,21.124,73.1115
21.8,91.6,5,2025-11-05:22,20.8,0,0,-45.4,0,,n,0.0,1004,interim,0.0,98,1008,0,0,21.1,2025-11-06T03:30:00,2025-11-05T22:00:00,1762380000,0.0,16,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",136,0.8,0.4,Bardoli,21.124,73.1115
21.9,96.3,72,2025-11-05:23,21.1,0,0,-31.4,0,,n,0.0,1004,interim,0.0,100,1008,0,0,21.1,2025-11-06T04:30:00,2025-11-05T23:00:00,1762383600,0.0,16,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",134,1.2,0.4,Bardoli,21.124,73.1115
21.4,100.8,79,2025-11-06:00,20.7,0,0,-17.6,0,,n,0.0,1004,interim,0.0,100,1008,0,0,20.7,2025-11-06T05:30:00,2025-11-06T00:00:00,1762387200,0.0,16,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",126,1.2,0.4,Bardoli,21.124,73.1115
21.4,105.7,78,2025-11-06:01,20.7,0,0,-4.0,0,,n,0.0,1006,interim,0.0,100,1010,0,0,20.7,2025-11-06T06:30:00,2025-11-06T01:00:00,1762390800,0.0,16,"{'icon': 'a05n', 'description': 'Fog', 'code': 741}",112,1.6,0.8,Bardoli,21.124,73.1115
21.4,111.3,77,2025-11-06:02,20.7,52,462,9.3,117,,d,0.0,1006,interim,0.0,100,1010,0,67,20.7,2025-11-06T07:30:00,2025-11-06T02:00:00,1762394400,1.0,16,"{'icon': 'a05d', 'description': 'Fog', 'code': 741}",90,1.6,0.8,Bardoli,21.124,73.1115
22.7,118.4,61,2025-11-06:03,21.6,83,711,21.9,341,,d,0.0,1006,interim,0.0,98,1010,0,263,21.9,2025-11-06T08:30:00,2025-11-06T03:00:00,1762398000,1.6,16,"{'icon': 'a05d', 'description': 'Fog', 'code': 741}",72,2.4,0.8,Bardoli,21.124,73.1115
24.9,128.0,0,2025-11-06:04,22.2,101,825,33.7,551,,d,0.0,1008,interim,0.0,89,1012,0,516,24.1,2025-11-06T09:30:00,2025-11-06T04:00:00,1762401600,4.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",38,2.8,0.8,Bardoli,21.124,73.1115
27.2,141.3,0,2025-11-06:05,23.4,112,886,43.6,716,,d,0.0,1008,interim,0.0,84,1012,0,667,26.3,2025-11-06T10:30:00,2025-11-06T05:00:00,1762405200,5.8,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",32,2.4,0.8,Bardoli,21.124,73.1115
31.2,160.0,0,2025-11-06:06,23.4,118,916,50.5,818,,d,0.0,1006,interim,0.0,77,1010,0,762,27.8,2025-11-06T11:30:00,2025-11-06T06:00:00,1762408800,7.2,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",12,2.4,0.8,Bardoli,21.124,73.1115
32.2,183.0,0,2025-11-06:07,21.8,120,924,52.6,846,,d,0.0,1006,interim,0.0,64,1010,0,794,29.3,2025-11-06T12:30:00,2025-11-06T07:00:00,1762412400,7.6,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",14,3.2,1.2,Bardoli,21.124,73.1115
32.1,205.3,0,2025-11-06:08,21.0,117,910,49.1,798,,d,0.0,1006,interim,0.0,60,1010,0,751,29.6,2025-11-06T13:30:00,2025-11-06T08:00:00,1762416000,6.9,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",26,3.6,1.6,Bardoli,21.124,73.1115
31.9,222.5,0,2025-11-06:09,20.0,110,873,41.3,679,,d,0.0,1004,interim,0.0,55,1008,0,642,30.0,2025-11-06T14:30:00,2025-11-06T09:00:00,1762419600,5.3,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",38,4.0,1.6,Bardoli,21.124,73.1115
31.7,234.7,2,2025-11-06:10,19.7,97,802,30.7,500,,d,0.0,1004,interim,0.0,54,1008,0,473,30.0,2025-11-06T15:30:00,2025-11-06T10:00:00,1762423200,3.6,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",38,4.0,1.6,Bardoli,21.124,73.1115
31.1,243.5,0,2025-11-06:11,19.3,76,666,18.7,283,,d,0.0,1004,interim,0.0,54,1008,0,268,29.6,2025-11-06T16:30:00,2025-11-06T11:00:00,1762426800,2.5,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",10,4.0,1.6,Bardoli,21.124,73.1115
29.6,250.1,0,2025-11-06:12,20.4,39,338,5.8,64,,d,0.0,1004,interim,0.0,64,1008,0,60,27.8,2025-11-06T17:30:00,2025-11-06T12:00:00,1762430400,2.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",352,3.2,1.2,Bardoli,21.124,73.1115
26.3,255.5,0,2025-11-06:13,19.5,0,0,-7.5,0,,n,0.0,1004,interim,0.0,68,1008,0,0,25.9,2025-11-06T18:30:00,2025-11-06T13:00:00,1762434000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",354,2.8,1.2,Bardoli,21.124,73.1115
25.6,260.2,0,2025-11-06:14,18.9,0,0,-21.2,0,,n,0.0,1006,interim,0.0,68,1010,0,0,25.2,2025-11-06T19:30:00,2025-11-06T14:00:00,1762437600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",6,2.8,1.2,Bardoli,21.124,73.1115
24.7,264.6,0,2025-11-06:15,18.6,0,0,-35.1,0,,n,0.0,1006,interim,0.0,70,1010,0,0,24.4,2025-11-06T20:30:00,2025-11-06T15:00:00,1762441200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",10,2.4,1.2,Bardoli,21.124,73.1115
24.0,269.4,0,2025-11-06:16,18.1,0,0,-49.0,0,,n,0.0,1006,interim,0.0,71,1010,0,0,23.7,2025-11-06T21:30:00,2025-11-06T16:00:00,1762444800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",12,2.4,1.2,Bardoli,21.124,73.1115
23.4,275.7,0,2025-11-06:17,16.6,0,0,-63.0,0,,n,0.0,1006,interim,0.0,66,1010,0,0,23.3,2025-11-06T22:30:00,2025-11-06T17:00:00,1762448400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",16,2.4,1.2,Bardoli,21.124,73.1115
23.1,289.5,0,2025-11-06:18,16.3,0,0,-76.7,0,,n,0.0,1006,interim,0.0,66,1010,0,0,23.0,2025-11-06T23:30:00,2025-11-06T18:00:00,1762452000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",22,2.0,1.2,Bardoli,21.124,73.1115
22.3,20.5,0,2025-11-06:19,16.0,0,0,-84.8,0,,n,0.0,1006,interim,0.0,68,1010,0,0,22.2,2025-11-07T00:30:00,2025-11-06T19:00:00,1762455600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",36,2.0,0.8,Bardoli,21.124,73.1115
21.9,75.8,0,2025-11-06:20,16.0,0,0,-73.3,0,,n,0.0,1006,interim,0.0,69,1010,0,0,21.9,2025-11-07T01:30:00,2025-11-06T20:00:00,1762459200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",46,2.0,0.8,Bardoli,21.124,73.1115
21.1,86.3,0,2025-11-06:21,15.9,0,0,-59.4,0,,n,0.0,1006,interim,0.0,72,1010,0,0,21.1,2025-11-07T02:30:00,2025-11-06T21:00:00,1762462800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",48,2.0,1.2,Bardoli,21.124,73.1115
20.8,92.0,0,2025-11-06:22,15.9,0,0,-45.5,0,,n,0.0,1004,interim,0.0,74,1008,0,0,20.7,2025-11-07T03:30:00,2025-11-06T22:00:00,1762466400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",50,2.0,1.2,Bardoli,21.124,73.1115
20.6,96.7,0,2025-11-06:23,17.0,0,0,-31.5,0,,n,0.0,1006,interim,0.0,81,1010,0,0,20.4,2025-11-07T04:30:00,2025-11-06T23:00:00,1762470000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",42,2.0,0.8,Bardoli,21.124,73.1115
20.2,101.1,0,2025-11-07:00,16.6,0,0,-17.7,0,,n,0.0,1006,interim,0.0,81,1010,0,0,20.0,2025-11-07T05:30:00,2025-11-07T00:00:00,1762473600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",50,2.0,1.2,Bardoli,21.124,73.1115
19.7,105.9,0,2025-11-07:01,16.3,0,0,-4.1,0,,n,0.0,1006,interim,0.0,81,1010,0,0,19.6,2025-11-07T06:30:00,2025-11-07T01:00:00,1762477200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",56,2.0,1.2,Bardoli,21.124,73.1115
19.7,111.6,0,2025-11-07:02,16.3,51,458,9.1,115,,d,0.0,1006,interim,0.0,81,1010,0,110,19.6,2025-11-07T07:30:00,2025-11-07T02:00:00,1762480800,2.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",56,2.4,1.2,Bardoli,21.124,73.1115
22.5,118.7,0,2025-11-07:03,17.8,82,709,21.8,338,,d,0.0,1008,interim,0.0,76,1012,0,322,22.2,2025-11-07T08:30:00,2025-11-07T03:00:00,1762484400,2.7,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",56,3.2,1.6,Bardoli,21.124,73.1115
25.5,128.2,0,2025-11-07:04,18.2,101,824,33.5,548,,d,0.0,1008,interim,0.0,65,1012,0,521,25.2,2025-11-07T09:30:00,2025-11-07T04:00:00,1762488000,4.0,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",56,4.4,2.0,Bardoli,21.124,73.1115
28.2,141.6,0,2025-11-07:05,18.8,112,885,43.4,713,,d,0.0,1008,interim,0.0,61,1012,0,676,27.0,2025-11-07T10:30:00,2025-11-07T05:00:00,1762491600,5.7,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",60,5.2,2.4,Bardoli,21.124,73.1115
29.4,160.1,0,2025-11-07:06,18.0,118,915,50.3,814,,d,0.0,1008,interim,0.0,53,1012,0,774,28.5,2025-11-07T11:30:00,2025-11-07T06:00:00,1762495200,7.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",60,6.0,2.8,Bardoli,21.124,73.1115
29.9,183.0,0,2025-11-07:07,17.5,119,923,52.3,842,,d,0.0,1006,interim,0.0,49,1010,0,802,29.3,2025-11-07T12:30:00,2025-11-07T07:00:00,1762498800,7.5,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",62,6.4,2.8,Bardoli,21.124,73.1115
30.2,205.1,0,2025-11-07:08,16.4,117,910,48.9,795,,d,0.0,1006,interim,0.0,44,1010,0,760,30.0,2025-11-07T13:30:00,2025-11-07T08:00:00,1762502400,6.8,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",58,6.4,2.8,Bardoli,21.124,73.1115
30.1,222.2,0,2025-11-07:09,16.1,109,873,41.0,676,,d,0.0,1006,interim,0.0,43,1010,0,647,30.0,2025-11-07T14:30:00,2025-11-07T09:00:00,1762506000,5.3,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",50,6.0,2.4,Bardoli,21.124,73.1115
29.7,234.4,0,2025-11-07:10,16.8,97,801,30.6,497,,d,0.0,1006,interim,0.0,47,1010,0,475,29.3,2025-11-07T15:30:00,2025-11-07T10:00:00,1762509600,3.6,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",40,5.2,2.0,Bardoli,21.124,73.1115
29.8,243.2,0,2025-11-07:11,18.1,76,664,18.6,280,,d,0.0,1006,interim,0.0,52,1010,0,266,28.9,2025-11-07T16:30:00,2025-11-07T11:00:00,1762513200,2.5,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",12,4.0,1.6,Bardoli,21.124,73.1115
28.2,249.8,0,2025-11-07:12,18.8,39,333,5.7,62,,d,0.0,1006,interim,0.0,61,1010,0,59,27.0,2025-11-07T17:30:00,2025-11-07T12:00:00,1762516800,2.0,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",4,3.2,1.2,Bardoli,21.124,73.1115
25.1,255.2,0,2025-11-07:13,18.0,0,0,-7.6,0,,n,0.0,1006,interim,0.0,66,1010,0,0,24.8,2025-11-07T18:30:00,2025-11-07T13:00:00,1762520400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",8,2.8,1.2,Bardoli,21.124,73.1115
23.5,259.9,0,2025-11-07:14,17.1,0,0,-21.3,0,,n,0.0,1006,interim,0.0,68,1010,0,0,23.3,2025-11-07T19:30:00,2025-11-07T14:00:00,1762524000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",18,2.4,1.2,Bardoli,21.124,73.1115
22.3,264.3,0,2025-11-07:15,16.0,0,0,-35.1,0,,n,0.0,1008,interim,0.0,68,1012,0,0,22.2,2025-11-07T20:30:00,2025-11-07T15:00:00,1762527600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",26,2.0,0.8,Bardoli,21.124,73.1115
21.5,268.9,0,2025-11-07:16,15.1,0,0,-49.1,0,,n,0.0,1008,interim,0.0,67,1012,0,0,21.5,2025-11-07T21:30:00,2025-11-07T16:00:00,1762531200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",30,1.6,0.8,Bardoli,21.124,73.1115
22.0,275.1,0,2025-11-07:17,14.1,0,0,-63.0,0,,n,0.0,1008,interim,0.0,60,1012,0,0,22.2,2025-11-07T22:30:00,2025-11-07T17:00:00,1762534800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",18,1.6,0.8,Bardoli,21.124,73.1115
21.7,288.3,0,2025-11-07:18,14.0,0,0,-76.8,0,,n,0.0,1008,interim,0.0,61,1012,0,0,21.9,2025-11-07T23:30:00,2025-11-07T18:00:00,1762538400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",26,1.6,0.8,Bardoli,21.124,73.1115
20.9,21.5,0,2025-11-07:19,13.8,0,0,-85.0,0,,n,0.0,1008,interim,0.0,63,1012,0,0,21.1,2025-11-08T00:30:00,2025-11-07T19:00:00,1762542000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",38,1.2,0.8,Bardoli,21.124,73.1115
20.5,76.8,0,2025-11-07:20,13.4,0,0,-73.4,0,,n,0.0,1008,interim,0.0,63,1012,0,0,20.7,2025-11-08T01:30:00,2025-11-07T20:00:00,1762545600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",54,1.2,0.8,Bardoli,21.124,73.1115
19.7,86.8,0,2025-11-07:21,13.0,0,0,-59.5,0,,n,0.0,1008,interim,0.0,64,1012,0,0,20.0,2025-11-08T02:30:00,2025-11-07T21:00:00,1762549200,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",66,1.6,0.8,Bardoli,21.124,73.1115
18.6,92.4,0,2025-11-07:22,12.9,0,0,-45.5,0,,n,0.0,1008,interim,0.0,68,1012,0,0,18.9,2025-11-08T03:30:00,2025-11-07T22:00:00,1762552800,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",68,1.6,0.8,Bardoli,21.124,73.1115
17.8,97.0,0,2025-11-07:23,12.9,0,0,-31.6,0,,n,0.0,1008,interim,0.0,73,1012,0,0,17.8,2025-11-08T04:30:00,2025-11-07T23:00:00,1762556400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",62,2.0,1.2,Bardoli,21.124,73.1115
