time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,market_name_lookup,latitude_lookup,longitude_lookup
2024-09-17,29.3,21.3,1.3,12.3,Uchhal,21.385,73.633
2024-09-18,28.1,22.4,0.4,12.5,Uchhal,21.385,73.633
2024-09-19,29.8,22.8,1.0,15.5,Uchhal,21.385,73.633
2024-09-20,29.7,22.9,1.5,12.9,Uchhal,21.385,73.633
2024-09-21,29.5,23.2,1.9,13.0,Uchhal,21.385,73.633
2024-09-22,29.9,23.2,2.2,10.5,Uchhal,21.385,73.633
2024-09-23,30.2,23.9,25.2,11.5,Uchhal,21.385,73.633
2024-09-24,30.7,23.6,22.0,12.3,Uchhal,21.385,73.633
2024-09-25,30.2,22.9,23.3,14.0,Uchhal,21.385,73.633
2024-09-26,28.2,23.0,40.9,10.8,Uchhal,21.385,73.633
2024-09-27,27.8,23.3,29.6,9.9,Uchhal,21.385,73.633
2024-09-28,24.9,22.9,32.2,14.8,Uchhal,21.385,73.633
2024-09-29,27.1,23.1,15.6,16.5,Uchhal,21.385,73.633
2024-09-30,30.2,23.1,2.4,9.0,Uchhal,21.385,73.633
2024-10-01,30.6,23.5,0.7,11.1,Uchhal,21.385,73.633
2024-10-02,32.0,24.0,2.3,11.6,Uchhal,21.385,73.633
2024-10-03,29.9,23.8,1.6,13.0,Uchhal,21.385,73.633
2024-10-04,29.6,23.7,0.8,11.8,Uchhal,21.385,73.633
2024-10-05,30.5,23.0,1.5,11.0,Uchhal,21.385,73.633
2024-10-06,30.6,21.9,0.1,12.3,Uchhal,21.385,73.633
2024-10-07,31.8,23.9,0.0,15.7,Uchhal,21.385,73.633
2024-10-08,31.7,23.4,0.0,13.5,Uchhal,21.385,73.633
2024-10-09,30.7,23.9,2.1,12.5,Uchhal,21.385,73.633
2024-10-10,29.2,23.5,15.8,16.0,Uchhal,21.385,73.633
2024-10-11,27.6,23.4,4.6,20.5,Uchhal,21.385,73.633
2024-10-12,29.0,22.7,6.8,20.7,Uchhal,21.385,73.633
2024-10-13,30.6,23.6,14.5,13.5,Uchhal,21.385,73.633
2024-10-14,30.2,23.3,0.2,14.6,Uchhal,21.385,73.633
2024-10-15,30.7,24.2,1.7,11.7,Uchhal,21.385,73.633
2024-10-16,31.1,24.1,0.8,10.4,Uchhal,21.385,73.633
2024-10-17,31.5,24.0,0.0,12.7,Uchhal,21.385,73.633
2024-10-18,31.3,23.8,7.8,18.0,Uchhal,21.385,73.633
2024-10-19,29.9,22.8,18.6,13.3,Uchhal,21.385,73.633
2024-10-20,29.3,22.3,1.9,15.4,Uchhal,21.385,73.633
2024-10-21,28.8,22.9,9.3,14.2,Uchhal,21.385,73.633
2024-10-22,29.5,21.6,21.4,13.3,Uchhal,21.385,73.633
2024-10-23,30.2,23.3,0.0,11.2,Uchhal,21.385,73.633
2024-10-24,30.5,21.6,0.0,9.0,Uchhal,21.385,73.633
2024-10-25,29.9,19.6,0.0,14.0,Uchhal,21.385,73.633
2024-10-26,31.7,19.8,0.0,8.0,Uchhal,21.385,73.633
2024-10-27,32.3,21.3,0.0,12.2,Uchhal,21.385,73.633
2024-10-28,32.5,21.0,0.0,8.9,Uchhal,21.385,73.633
2024-10-29,32.8,22.2,0.0,7.0,Uchhal,21.385,73.633
2024-10-30,32.3,22.8,0.0,11.5,Uchhal,21.385,73.633
2024-10-31,31.9,20.8,0.0,15.7,Uchhal,21.385,73.633
2024-11-01,32.2,20.2,0.0,11.4,Uchhal,21.385,73.633
2024-11-02,32.1,21.9,0.0,10.5,Uchhal,21.385,73.633
2024-11-03,32.0,20.2,0.0,10.7,Uchhal,21.385,73.633
2024-11-04,31.4,20.1,0.0,10.0,Uchhal,21.385,73.633
2024-11-05,31.7,20.3,0.0,10.5,Uchhal,21.385,73.633
2024-11-06,31.4,19.3,0.0,12.6,Uchhal,21.385,73.633
2024-11-07,30.8,20.0,0.0,10.5,Uchhal,21.385,73.633
2024-11-08,31.1,19.6,0.0,9.5,Uchhal,21.385,73.633
2024-11-09,31.0,19.8,0.0,12.7,Uchhal,21.385,73.633
2024-11-10,30.9,19.5,0.0,12.1,Uchhal,21.385,73.633
2024-11-11,30.2,19.1,0.0,13.8,Uchhal,21.385,73.633
2024-11-12,30.0,18.9,0.0,15.7,Uchhal,21.385,73.633
2024-11-13,28.8,19.0,0.0,17.1,Uchhal,21.385,73.633
2024-11-14,28.8,18.7,0.0,15.7,Uchhal,21.385,73.633
2024-11-15,29.3,20.1,0.0,15.0,Uchhal,21.385,73.633
2024-11-16,29.4,20.0,0.0,14.1,Uchhal,21.385,73.633
2024-11-17,29.1,20.8,0.0,16.4,Uchhal,21.385,73.633
2024-11-18,28.4,19.2,0.0,15.5,Uchhal,21.385,73.633
2024-11-19,27.8,18.1,0.0,13.1,Uchhal,21.385,73.633
2024-11-20,27.3,18.1,0.0,14.3,Uchhal,21.385,73.633
2024-11-21,27.1,17.7,0.0,13.6,Uchhal,21.385,73.633
2024-11-22,26.9,17.5,0.0,14.9,Uchhal,21.385,73.633
2024-11-23,27.5,17.7,0.0,15.4,Uchhal,21.385,73.633
2024-11-24,27.5,17.7,0.0,14.4,Uchhal,21.385,73.633
2024-11-25,26.8,17.8,0.0,15.9,Uchhal,21.385,73.633
2024-11-26,26.8,16.4,0.0,15.6,Uchhal,21.385,73.633
2024-11-27,26.4,16.2,0.0,15.9,Uchhal,21.385,73.633
2024-11-28,26.4,16.4,0.0,17.5,Uchhal,21.385,73.633
2024-11-29,25.1,15.4,0.0,17.4,Uchhal,21.385,73.633
2024-11-30,25.3,15.1,0.0,16.7,Uchhal,21.385,73.633
2024-12-01,26.3,15.8,0.0,15.7,Uchhal,21.385,73.633
2024-12-02,27.6,17.8,0.0,16.5,Uchhal,21.385,73.633
2024-12-03,28.9,19.8,0.0,15.9,Uchhal,21.385,73.633
2024-12-04,29.2,21.6,0.0,16.2,Uchhal,21.385,73.633
2024-12-05,29.5,21.4,0.0,15.3,Uchhal,21.385,73.633
2024-12-06,30.5,19.5,0.0,11.8,Uchhal,21.385,73.633
2024-12-07,27.6,17.4,0.0,11.6,Uchhal,21.385,73.633
2024-12-08,26.3,15.6,0.0,11.6,Uchhal,21.385,73.633
2024-12-09,25.1,14.6,0.0,14.0,Uchhal,21.385,73.633
2024-12-10,23.0,13.0,0.0,20.4,Uchhal,21.385,73.633
2024-12-11,24.4,15.1,0.0,19.2,Uchhal,21.385,73.633
2024-12-12,26.0,16.1,0.0,14.8,Uchhal,21.385,73.633
2024-12-13,23.5,15.1,0.0,20.4,Uchhal,21.385,73.633
2024-12-14,23.6,14.0,0.0,20.3,Uchhal,21.385,73.633
2024-12-15,24.5,13.9,0.0,19.1,Uchhal,21.385,73.633
2024-12-16,25.6,14.7,0.0,17.9,Uchhal,21.385,73.633
2024-12-17,26.4,15.1,0.0,14.9,Uchhal,21.385,73.633
2024-12-18,26.9,14.8,0.0,15.3,Uchhal,21.385,73.633
2024-12-19,26.9,15.8,0.0,14.3,Uchhal,21.385,73.633
2024-12-20,26.9,15.1,0.0,11.9,Uchhal,21.385,73.633
2024-12-21,27.3,15.5,0.0,15.5,Uchhal,21.385,73.633
2024-12-22,26.1,15.7,0.0,13.2,Uchhal,21.385,73.633
2024-12-23,25.6,17.6,0.7,10.7,Uchhal,21.385,73.633
2024-12-24,26.4,16.9,0.0,13.2,Uchhal,21.385,73.633
2024-12-25,26.7,16.5,0.0,12.3,Uchhal,21.385,73.633
2024-12-26,28.0,19.2,0.5,15.3,Uchhal,21.385,73.633
2024-12-27,27.6,18.6,1.7,11.9,Uchhal,21.385,73.633
2024-12-28,26.9,17.9,0.5,10.8,Uchhal,21.385,73.633
2024-12-29,27.3,17.1,0.0,17.2,Uchhal,21.385,73.633
2024-12-30,27.7,18.3,0.0,16.0,Uchhal,21.385,73.633
2024-12-31,29.1,18.5,0.0,13.7,Uchhal,21.385,73.633
2025-01-01,27.7,18.3,0.0,13.8,Uchhal,21.385,73.633
2024-01-01,31.7,19.4,0.0,14.2,Valod,21.125,73.208
2024-01-02,31.1,18.2,0.0,15.5,Valod,21.125,73.208
2024-01-03,29.6,16.8,0.0,15.8,Valod,21.125,73.208
2024-01-04,30.1,17.1,0.0,16.6,Valod,21.125,73.208
2024-01-05,29.4,17.2,0.0,18.4,Valod,21.125,73.208
2024-01-06,30.3,17.2,0.0,17.5,Valod,21.125,73.208
2024-01-07,29.9,21.0,0.0,20.5,Valod,21.125,73.208
2024-01-08,31.6,21.3,0.0,19.6,Valod,21.125,73.208
2024-01-09,31.4,20.5,0.0,15.9,Valod,21.125,73.208
2024-01-10,32.0,21.5,0.0,15.2,Valod,21.125,73.208
2024-01-11,32.3,21.3,0.0,17.0,Valod,21.125,73.208
2024-01-12,33.4,21.2,0.0,14.2,Valod,21.125,73.208
2024-01-13,33.2,20.8,0.0,13.4,Valod,21.125,73.208
2024-01-14,30.7,18.3,0.0,13.6,Valod,21.125,73.208
2024-01-15,28.7,15.5,0.0,11.2,Valod,21.125,73.208
2024-01-16,28.9,14.4,0.0,10.6,Valod,21.125,73.208
2024-01-17,28.6,15.0,0.0,11.2,Valod,21.125,73.208
2024-01-18,28.9,15.8,0.0,13.3,Valod,21.125,73.208
2024-01-19,31.0,17.2,0.0,18.4,Valod,21.125,73.208
2024-01-20,29.3,16.8,0.0,16.7,Valod,21.125,73.208
2024-01-21,29.6,17.1,0.0,18.8,Valod,21.125,73.208
2024-01-22,30.3,17.3,0.0,18.4,Valod,21.125,73.208
2024-01-23,29.4,16.1,0.0,16.8,Valod,21.125,73.208
2024-01-24,28.7,15.3,0.0,17.8,Valod,21.125,73.208
2024-01-25,30.0,16.2,0.0,18.5,Valod,21.125,73.208
2024-01-26,31.7,17.8,0.0,16.5,Valod,21.125,73.208
2024-01-27,33.5,17.5,0.0,16.3,Valod,21.125,73.208
2024-01-28,33.0,17.5,0.0,13.7,Valod,21.125,73.208
2024-01-29,31.0,17.2,0.0,12.8,Valod,21.125,73.208
2024-01-30,30.8,17.3,0.0,12.7,Valod,21.125,73.208
2024-01-31,30.7,17.8,0.0,15.8,Valod,21.125,73.208
2024-02-01,30.6,19.0,0.0,14.9,Valod,21.125,73.208
2024-02-02,30.5,17.8,0.0,8.7,Valod,21.125,73.208
2024-02-03,34.3,19.5,0.0,13.8,Valod,21.125,73.208
2024-02-04,35.0,20.5,0.0,12.6,Valod,21.125,73.208
2024-02-05,33.9,20.6,0.0,15.6,Valod,21.125,73.208
2024-02-06,34.1,21.6,0.0,16.0,Valod,21.125,73.208
2024-02-07,32.9,20.3,0.0,17.1,Valod,21.125,73.208
2024-02-08,31.4,19.8,0.0,22.5,Valod,21.125,73.208
2024-02-09,32.1,19.3,0.0,16.1,Valod,21.125,73.208
2024-02-10,31.4,17.6,0.0,15.8,Valod,21.125,73.208
2024-02-11,32.0,17.8,0.0,14.2,Valod,21.125,73.208
2024-02-12,32.7,17.5,0.0,20.9,Valod,21.125,73.208
2024-02-13,32.2,18.1,0.0,16.1,Valod,21.125,73.208
2024-02-14,32.6,18.7,0.0,12.5,Valod,21.125,73.208
2024-02-15,34.2,18.1,0.0,17.5,Valod,21.125,73.208
2024-02-16,37.8,22.6,0.0,23.0,Valod,21.125,73.208
2024-02-17,37.4,22.2,0.0,16.2,Valod,21.125,73.208
2024-02-18,36.0,21.2,0.0,17.8,Valod,21.125,73.208
2024-02-19,35.4,19.8,0.0,23.1,Valod,21.125,73.208
2024-02-20,33.7,19.7,0.0,23.2,Valod,21.125,73.208
2024-02-21,30.7,21.2,0.2,18.1,Valod,21.125,73.208
2024-02-22,31.8,21.0,0.0,18.4,Valod,21.125,73.208
2024-02-23,31.2,19.3,0.0,14.8,Valod,21.125,73.208
2024-02-24,31.6,17.7,0.0,16.2,Valod,21.125,73.208
2024-02-25,32.9,17.5,0.0,19.4,Valod,21.125,73.208
2024-02-26,37.2,19.9,0.0,18.4,Valod,21.125,73.208
2024-02-27,36.8,22.0,0.0,19.4,Valod,21.125,73.208
2024-02-28,36.8,21.3,0.0,18.6,Valod,21.125,73.208
2024-02-29,38.4,22.1,0.0,21.7,Valod,21.125,73.208
2024-03-01,36.8,23.5,0.0,21.7,Valod,21.125,73.208
2024-03-02,33.1,22.2,0.0,24.3,Valod,21.125,73.208
2024-03-03,28.9,19.8,0.6,18.7,Valod,21.125,73.208
2024-03-04,30.5,15.9,0.0,11.5,Valod,21.125,73.208
2024-03-05,33.2,17.0,0.0,17.6,Valod,21.125,73.208
2024-03-06,34.3,17.4,0.0,16.8,Valod,21.125,73.208
2024-03-07,34.3,19.2,0.0,12.2,Valod,21.125,73.208
2024-03-08,34.7,19.5,0.0,15.8,Valod,21.125,73.208
2024-03-09,35.5,21.3,0.0,19.1,Valod,21.125,73.208
2024-03-10,35.7,19.8,0.0,19.3,Valod,21.125,73.208
2024-03-11,36.9,21.5,0.0,14.5,Valod,21.125,73.208
2024-03-12,36.7,21.8,0.0,18.1,Valod,21.125,73.208
2024-03-13,36.0,22.1,0.0,16.2,Valod,21.125,73.208
2024-03-14,34.9,20.7,0.0,16.9,Valod,21.125,73.208
2024-03-15,34.6,19.5,0.0,19.1,Valod,21.125,73.208
2024-03-16,36.1,19.2,0.0,16.7,Valod,21.125,73.208
2024-03-17,36.5,20.0,0.0,17.8,Valod,21.125,73.208
2024-03-18,37.3,20.9,0.0,23.7,Valod,21.125,73.208
2024-03-19,37.7,20.8,0.0,19.9,Valod,21.125,73.208
2024-03-20,38.4,22.1,0.0,11.1,Valod,21.125,73.208
2024-03-21,38.6,21.7,0.0,19.6,Valod,21.125,73.208
2024-03-22,39.2,22.6,0.0,19.5,Valod,21.125,73.208
2024-03-23,39.1,21.4,0.0,21.3,Valod,21.125,73.208
2024-03-24,38.8,23.0,0.0,17.1,Valod,21.125,73.208
2024-03-25,40.5,22.9,0.0,17.4,Valod,21.125,73.208
2024-03-26,39.9,23.0,0.0,17.6,Valod,21.125,73.208
2024-03-27,41.2,24.8,0.0,16.4,Valod,21.125,73.208
2024-03-28,41.0,25.1,0.0,18.6,Valod,21.125,73.208
2024-03-29,40.4,25.7,0.0,19.8,Valod,21.125,73.208
2024-03-30,40.1,25.6,0.0,20.6,Valod,21.125,73.208
2024-03-31,39.0,24.7,0.0,17.7,Valod,21.125,73.208
2024-04-01,40.0,23.2,0.0,20.7,Valod,21.125,73.208
2024-04-02,40.7,23.0,0.0,19.8,Valod,21.125,73.208
2024-04-03,39.1,23.7,0.0,19.2,Valod,21.125,73.208
2024-04-04,39.6,24.1,0.0,16.0,Valod,21.125,73.208
2024-04-05,40.2,24.7,0.0,20.4,Valod,21.125,73.208
2024-04-06,39.5,26.2,0.0,18.7,Valod,21.125,73.208
2024-04-07,39.5,25.5,0.0,20.8,Valod,21.125,73.208
2024-04-08,39.4,23.1,0.0,16.2,Valod,21.125,73.208
2024-04-09,40.0,24.2,0.0,16.9,Valod,21.125,73.208
2024-04-10,39.9,25.5,0.0,20.0,Valod,21.125,73.208
2024-04-11,40.1,25.2,0.0,22.1,Valod,21.125,73.208
2024-04-12,37.5,24.3,0.0,22.1,Valod,21.125,73.208
2024-04-13,36.2,23.1,0.0,18.6,Valod,21.125,73.208
2024-04-14,39.0,24.3,0.0,18.7,Valod,21.125,73.208
2024-04-15,42.0,28.2,0.0,19.9,Valod,21.125,73.208
2024-04-16,43.0,29.9,0.0,21.4,Valod,21.125,73.208
2024-04-17,44.3,29.7,0.0,25.8,Valod,21.125,73.208
2024-04-18,43.1,27.9,0.0,22.6,Valod,21.125,73.208
2024-04-19,41.3,28.2,0.0,20.3,Valod,21.125,73.208
2024-04-20,40.3,29.0,0.0,18.1,Valod,21.125,73.208
2024-04-21,39.8,27.2,0.0,17.8,Valod,21.125,73.208
2024-04-22,38.6,27.5,0.0,18.1,Valod,21.125,73.208
2024-04-23,40.4,25.4,0.0,20.7,Valod,21.125,73.208
2024-04-24,40.9,25.7,0.0,23.8,Valod,21.125,73.208
2024-04-25,40.4,27.3,0.0,18.8,Valod,21.125,73.208
2024-04-26,40.8,27.5,0.0,18.9,Valod,21.125,73.208
2024-04-27,41.6,27.8,0.0,19.0,Valod,21.125,73.208
2024-04-28,42.1,28.7,0.0,18.4,Valod,21.125,73.208
2024-04-29,41.9,28.0,0.0,16.9,Valod,21.125,73.208
2024-04-30,41.9,27.3,0.0,18.3,Valod,21.125,73.208
2024-05-01,41.3,26.4,0.0,22.3,Valod,21.125,73.208
2024-05-02,39.6,25.0,0.0,18.5,Valod,21.125,73.208
2024-05-03,41.3,24.5,0.0,21.4,Valod,21.125,73.208
2024-05-04,42.4,25.2,0.0,20.2,Valod,21.125,73.208
2024-05-05,41.7,28.1,0.0,21.6,Valod,21.125,73.208
2024-05-06,40.6,28.3,0.0,22.6,Valod,21.125,73.208
2024-05-07,40.1,27.0,0.0,23.5,Valod,21.125,73.208
2024-05-08,38.3,26.8,0.0,23.8,Valod,21.125,73.208
2024-05-09,38.3,27.1,0.0,21.5,Valod,21.125,73.208
2024-05-10,37.8,27.5,0.0,21.0,Valod,21.125,73.208
2024-05-11,40.3,26.9,0.0,26.3,Valod,21.125,73.208
2024-05-12,38.7,28.0,2.5,19.5,Valod,21.125,73.208
2024-05-13,37.5,28.3,1.6,16.0,Valod,21.125,73.208
2024-05-14,41.6,27.3,0.0,22.6,Valod,21.125,73.208
2024-05-15,42.3,28.3,0.0,25.4,Valod,21.125,73.208
2024-05-16,41.5,28.7,0.2,14.2,Valod,21.125,73.208
2024-05-17,41.4,29.4,0.4,19.6,Valod,21.125,73.208
2024-05-18,44.4,28.0,0.0,24.2,Valod,21.125,73.208
2024-05-19,42.4,28.6,0.0,17.0,Valod,21.125,73.208
2024-05-20,44.1,28.4,0.0,24.9,Valod,21.125,73.208
2024-05-21,45.2,28.8,0.0,19.4,Valod,21.125,73.208
2024-05-22,45.4,29.9,0.0,20.2,Valod,21.125,73.208
2024-05-23,45.4,29.7,0.0,28.3,Valod,21.125,73.208
2024-05-24,44.4,28.5,0.0,25.1,Valod,21.125,73.208
2024-05-25,38.7,29.1,0.0,25.8,Valod,21.125,73.208
2024-05-26,37.0,29.4,0.0,27.5,Valod,21.125,73.208
2024-05-27,36.9,29.1,0.0,31.5,Valod,21.125,73.208
2024-05-28,36.2,29.2,0.0,33.4,Valod,21.125,73.208
2024-05-29,36.0,29.0,0.1,36.4,Valod,21.125,73.208
2024-05-30,36.7,28.6,0.0,28.8,Valod,21.125,73.208
2024-05-31,37.5,28.6,0.0,27.6,Valod,21.125,73.208
2024-06-01,37.2,28.2,0.1,25.2,Valod,21.125,73.208
2024-06-02,38.1,28.0,0.0,21.3,Valod,21.125,73.208
2024-06-03,37.8,28.9,0.0,24.0,Valod,21.125,73.208
2024-06-04,38.1,29.0,1.1,25.1,Valod,21.125,73.208
2024-06-05,38.5,29.0,0.4,24.3,Valod,21.125,73.208
2024-06-06,39.1,28.2,0.0,22.1,Valod,21.125,73.208
2024-06-07,38.6,29.0,0.0,24.3,Valod,21.125,73.208
2024-06-08,34.0,27.7,6.2,18.2,Valod,21.125,73.208
2024-06-09,36.7,27.5,7.2,24.3,Valod,21.125,73.208
2024-06-10,35.1,27.0,0.2,23.7,Valod,21.125,73.208
2024-06-11,36.9,28.8,0.4,24.5,Valod,21.125,73.208
2024-06-12,36.2,28.6,0.0,24.0,Valod,21.125,73.208
2024-06-13,34.1,28.3,4.5,25.5,Valod,21.125,73.208
2024-06-14,33.8,27.1,2.1,26.7,Valod,21.125,73.208
2024-06-15,35.5,26.8,0.2,23.7,Valod,21.125,73.208
2024-06-16,36.6,26.9,1.6,22.3,Valod,21.125,73.208
2024-06-17,36.2,27.8,1.6,22.4,Valod,21.125,73.208
2024-06-18,33.3,27.2,5.5,26.2,Valod,21.125,73.208
2024-06-19,33.0,26.5,5.8,30.3,Valod,21.125,73.208
2024-06-20,32.0,24.9,4.0,31.5,Valod,21.125,73.208
2024-06-21,33.6,26.5,1.9,28.0,Valod,21.125,73.208
2024-06-22,34.4,26.0,0.8,21.3,Valod,21.125,73.208
2024-06-23,31.7,27.2,8.6,19.8,Valod,21.125,73.208
2024-06-24,32.7,26.0,11.0,18.2,Valod,21.125,73.208
2024-06-25,33.5,26.1,16.4,15.1,Valod,21.125,73.208
2024-06-26,33.6,27.3,2.6,22.1,Valod,21.125,73.208
2024-06-27,32.0,27.0,2.0,25.9,Valod,21.125,73.208
2024-06-28,29.0,26.1,21.4,26.8,Valod,21.125,73.208
2024-06-29,31.0,25.6,9.6,28.8,Valod,21.125,73.208
2024-06-30,29.8,25.5,27.3,28.3,Valod,21.125,73.208
2024-07-01,29.5,25.3,27.2,33.0,Valod,21.125,73.208
2024-07-02,31.0,25.1,40.3,31.8,Valod,21.125,73.208
2024-07-03,30.0,26.3,8.1,29.8,Valod,21.125,73.208
2024-07-04,29.8,25.8,9.9,26.8,Valod,21.125,73.208
2024-07-05,28.9,25.8,7.4,27.2,Valod,21.125,73.208
2024-07-06,29.8,24.9,17.8,26.2,Valod,21.125,73.208
2024-07-07,31.1,25.9,3.0,26.7,Valod,21.125,73.208
2024-07-08,31.4,25.8,0.4,16.9,Valod,21.125,73.208
2024-07-09,31.1,25.5,5.6,18.5,Valod,21.125,73.208
2024-07-10,30.4,25.8,1.0,24.8,Valod,21.125,73.208
2024-07-11,28.3,25.7,15.1,24.8,Valod,21.125,73.208
2024-07-12,29.3,25.4,32.6,28.2,Valod,21.125,73.208
2024-07-13,29.7,25.2,15.6,27.3,Valod,21.125,73.208
2024-07-14,29.9,24.8,7.9,19.1,Valod,21.125,73.208
2024-07-15,29.7,25.4,20.3,16.2,Valod,21.125,73.208
2024-07-16,31.0,25.7,9.3,20.1,Valod,21.125,73.208
2024-07-17,30.5,25.0,3.5,24.2,Valod,21.125,73.208
2024-07-18,29.0,25.8,7.0,30.9,Valod,21.125,73.208
2024-07-19,29.7,25.6,6.5,37.5,Valod,21.125,73.208
2024-07-20,30.1,25.4,9.1,33.5,Valod,21.125,73.208
2024-07-21,28.9,25.7,13.4,22.9,Valod,21.125,73.208
2024-07-22,27.9,25.7,39.3,30.0,Valod,21.125,73.208
2024-07-23,27.9,25.7,52.3,30.9,Valod,21.125,73.208
2024-07-24,27.8,25.6,46.8,30.4,Valod,21.125,73.208
2024-07-25,27.8,25.3,18.8,30.3,Valod,21.125,73.208
2024-07-26,30.8,25.1,6.7,32.7,Valod,21.125,73.208
2024-07-27,29.8,25.8,7.9,29.9,Valod,21.125,73.208
2024-07-28,30.3,25.6,15.5,25.2,Valod,21.125,73.208
2024-07-29,27.9,25.6,30.1,24.1,Valod,21.125,73.208
2024-07-30,30.4,25.0,3.6,25.8,Valod,21.125,73.208
2024-07-31,30.4,25.5,6.0,28.0,Valod,21.125,73.208
2024-08-01,29.1,25.6,22.6,30.9,Valod,21.125,73.208
2024-08-02,28.6,25.6,17.1,31.2,Valod,21.125,73.208
2024-08-03,28.4,25.2,34.9,29.2,Valod,21.125,73.208
2024-08-04,27.6,25.6,26.6,24.3,Valod,21.125,73.208
2024-08-05,29.4,24.9,5.8,29.4,Valod,21.125,73.208
2024-08-06,30.0,25.1,7.0,29.7,Valod,21.125,73.208
2024-08-07,30.3,25.4,3.0,26.6,Valod,21.125,73.208
2024-08-08,30.1,24.9,4.3,24.2,Valod,21.125,73.208
2024-08-09,28.6,24.4,7.9,24.5,Valod,21.125,73.208
2024-08-10,29.9,24.8,7.3,27.6,Valod,21.125,73.208
2024-08-11,29.5,25.1,5.4,28.7,Valod,21.125,73.208
2024-08-12,29.2,24.7,17.2,27.5,Valod,21.125,73.208
2024-08-13,30.3,24.9,2.3,20.6,Valod,21.125,73.208
2024-08-14,30.1,24.9,1.8,19.7,Valod,21.125,73.208
2024-08-15,30.5,25.0,1.3,20.3,Valod,21.125,73.208
2024-08-16,30.6,25.1,1.9,21.6,Valod,21.125,73.208
2024-08-17,31.3,25.2,0.5,16.5,Valod,21.125,73.208
2024-08-18,31.5,25.2,2.1,14.8,Valod,21.125,73.208
2024-08-19,32.6,25.6,1.2,15.5,Valod,21.125,73.208
2024-08-20,31.4,25.7,17.1,9.2,Valod,21.125,73.208
2024-08-21,31.2,25.7,12.1,11.9,Valod,21.125,73.208
2024-08-22,30.6,25.1,17.7,12.9,Valod,21.125,73.208
2024-08-23,29.4,25.6,26.7,14.0,Valod,21.125,73.208
2024-08-24,27.2,24.2,26.0,18.2,Valod,21.125,73.208
2024-08-25,25.9,24.4,163.6,26.9,Valod,21.125,73.208
2024-08-26,26.6,25.1,57.2,32.7,Valod,21.125,73.208
2024-08-27,29.0,24.1,8.1,38.5,Valod,21.125,73.208
2024-08-28,29.1,24.4,33.9,32.3,Valod,21.125,73.208
2024-08-29,28.5,24.8,9.0,30.4,Valod,21.125,73.208
2024-08-30,29.9,24.5,2.0,25.2,Valod,21.125,73.208
2024-08-31,30.5,24.5,1.2,16.7,Valod,21.125,73.208
2024-09-01,30.9,24.6,0.4,17.9,Valod,21.125,73.208
2024-09-02,28.9,25.4,40.4,18.3,Valod,21.125,73.208
2024-09-03,30.2,24.4,6.8,18.0,Valod,21.125,73.208
2024-09-04,29.6,25.2,7.0,26.0,Valod,21.125,73.208
2024-09-05,30.4,24.9,20.6,26.1,Valod,21.125,73.208
2024-09-06,30.3,24.6,24.0,21.7,Valod,21.125,73.208
2024-09-07,29.6,24.9,9.1,19.8,Valod,21.125,73.208
2024-09-08,30.1,24.9,2.4,19.3,Valod,21.125,73.208
2024-09-09,30.5,25.1,4.7,16.3,Valod,21.125,73.208
2024-09-10,29.6,25.3,18.1,20.0,Valod,21.125,73.208
2024-09-11,29.3,25.1,5.8,19.8,Valod,21.125,73.208
2024-09-12,30.0,25.1,2.4,24.8,Valod,21.125,73.208
2024-09-13,29.6,23.9,1.7,24.7,Valod,21.125,73.208
2024-09-14,27.7,23.8,3.6,23.2,Valod,21.125,73.208
2024-09-15,29.7,23.0,4.0,19.0,Valod,21.125,73.208
2024-09-16,30.8,23.6,1.3,15.3,Valod,21.125,73.208
2024-09-17,30.2,23.0,1.8,13.7,Valod,21.125,73.208
2024-09-18,30.3,23.8,0.3,13.2,Valod,21.125,73.208
2024-09-19,31.0,24.4,1.0,13.8,Valod,21.125,73.208
2024-09-20,31.3,24.6,0.5,15.3,Valod,21.125,73.208
2024-09-21,31.2,24.9,1.1,13.1,Valod,21.125,73.208
2024-09-22,30.3,25.1,4.9,11.8,Valod,21.125,73.208
2024-09-23,31.7,25.4,3.6,14.0,Valod,21.125,73.208
2024-09-24,30.9,25.1,15.2,13.2,Valod,21.125,73.208
2024-09-25,29.7,24.4,6.8,15.1,Valod,21.125,73.208
2024-09-26,28.6,24.5,55.4,16.3,Valod,21.125,73.208
2024-09-27,29.5,24.6,24.2,12.1,Valod,21.125,73.208
2024-09-28,27.4,24.7,19.7,18.3,Valod,21.125,73.208
2024-09-29,28.1,24.7,3.9,15.8,Valod,21.125,73.208
2024-09-30,31.0,24.2,5.4,10.0,Valod,21.125,73.208
2024-10-01,31.6,24.6,3.7,12.1,Valod,21.125,73.208
2024-10-02,32.4,25.8,8.3,11.1,Valod,21.125,73.208
2024-10-03,31.1,25.1,1.8,15.5,Valod,21.125,73.208
2024-10-04,30.6,25.0,0.6,13.6,Valod,21.125,73.208
2024-10-05,30.9,24.5,2.5,11.5,Valod,21.125,73.208
2024-10-06,32.0,24.0,0.1,13.8,Valod,21.125,73.208
2024-10-07,34.9,24.5,0.8,16.0,Valod,21.125,73.208
2024-10-08,34.7,24.9,0.0,13.2,Valod,21.125,73.208
2024-10-09,33.0,25.3,1.2,12.1,Valod,21.125,73.208
2024-10-10,31.2,25.4,14.8,16.0,Valod,21.125,73.208
2024-10-11,30.5,25.0,11.2,15.0,Valod,21.125,73.208
