market_name,Date,temperature_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Vyara(Pan),22-10-2024,31.3,23.2,26.7,13.8,13.8,0,12.1,28.1,65,31
Vyara(Pan),23-10-2024,32.1,24.2,27.5,0,0,0,10,22,3,18
Vyara(Pan),24-10-2024,32.2,22.8,27.2,0.2,0.2,0,8.8,19.1,51,25
Vyara(Pan),25-10-2024,32.2,19.9,26,0,0,0,10.8,23.8,3,62
Vyara(Pan),26-10-2024,32.6,19.4,26.2,0,0,0,9.5,16.2,3,43
Vyara(Pan),27-10-2024,32.6,19.7,26.2,0,0,0,10.1,21.6,3,22
Vyara(Pan),28-10-2024,33.2,21.1,26.9,0,0,0,9.3,16.2,3,33
Vyara(Pan),29-10-2024,33.1,23,27.8,0,0,0,8.5,18,3,52
Vyara(Pan),30-10-2024,34.2,22.5,27.5,0,0,0,8.6,19.8,0,2
Vyara(Pan),31-10-2024,33.9,22.6,27.6,0,0,0,14.9,31,0,0
Vyara(Pan),01-11-2024,34.3,21.7,27.2,0,0,0,12.2,26.6,0,0
Vyara(Pan),02-11-2024,34.3,22,27.4,0,0,0,12.9,22.3,0,0
Vyara(Pan),03-11-2024,34.7,22.2,27.7,0,0,0,13.7,28.8,3,13
Vyara(Pan),04-11-2024,33.9,22.1,27.3,0,0,0,11.4,24.1,0,0
Vyara(Pan),05-11-2024,34,21.5,27.1,0,0,0,12.1,26.3,0,0
Vyara(Pan),06-11-2024,34.1,21.9,26.9,0,0,0,13.5,28.8,1,6
Vyara(Pan),07-11-2024,33.4,21.3,26.6,0,0,0,12.7,26.6,2,4
Vyara(Pan),08-11-2024,33.5,21.5,27,0,0,0,14,29.5,0,0
Vyara(Pan),09-11-2024,33.4,21.1,27,0,0,0,11.4,23,0,2
Vyara(Pan),10-11-2024,33.3,21.1,26.5,0,0,0,15.3,32,0,0
Vyara(Pan),11-11-2024,32.5,20.4,25.9,0,0,0,14.4,31,0,0
Vyara(Pan),12-11-2024,32.3,21,25.7,0,0,0,16.7,35.6,0,0
Vyara(Pan),13-11-2024,30.9,20.1,24.7,0,0,0,16.5,33.1,0,0
Vyara(Pan),14-11-2024,31.1,20.3,25.1,0,0,0,15.3,27.4,1,2
Vyara(Pan),15-11-2024,31.5,20.9,25.5,0,0,0,12.2,23.8,3,73
Vyara(Pan),16-11-2024,31.4,20.9,25.7,0,0,0,10.8,23,3,37
Vyara(Pan),17-11-2024,31.8,21.9,25.8,0,0,0,16,32,0,2
Vyara(Pan),18-11-2024,30.7,20.4,24.6,0,0,0,14.9,29.2,0,0
Vyara(Pan),19-11-2024,30.3,19.1,23.8,0,0,0,12.4,24.1,0,0
Vyara(Pan),20-11-2024,29.7,19.4,23.8,0,0,0,13.7,29.2,0,0
Vyara(Pan),21-11-2024,29.4,19.1,23.3,0,0,0,12.3,27,0,0
Vyara(Pan),22-11-2024,29.6,18.6,23,0,0,0,13.1,28.1,0,0
Vyara(Pan),23-11-2024,29.7,18.5,23.3,0,0,0,11.7,24.8,3,12
Vyara(Pan),24-11-2024,30.1,18.7,23.5,0,0,0,12.4,25.2,3,40
Vyara(Pan),25-11-2024,29.5,19.2,23.6,0,0,0,18.6,35.6,3,34
Vyara(Pan),26-11-2024,29.2,18.2,23.1,0,0,0,18.8,36.4,3,16
Vyara(Pan),27-11-2024,29.3,17.5,22.9,0,0,0,18.7,36,0,1
Vyara(Pan),28-11-2024,29.2,17.2,22.8,0,0,0,21.8,42.1,0,0
Vyara(Pan),29-11-2024,27.9,17.3,21.9,0,0,0,19.4,38.2,0,2
Vyara(Pan),30-11-2024,27.9,17.3,21.8,0,0,0,18.6,37.8,2,11
Vyara(Pan),01-12-2024,29.2,17.7,22.8,0,0,0,15.7,31.7,3,60
Vyara(Pan),02-12-2024,30.7,20.4,24.9,0,0,0,18.1,37.1,3,41
Vyara(Pan),03-12-2024,31.8,22.2,26.4,0,0,0,18.9,38.2,3,30
Vyara(Pan),04-12-2024,32,23.9,27.2,0,0,0,16.2,33.8,3,77
Vyara(Pan),05-12-2024,32.2,22.9,27,0,0,0,15.9,29.5,3,21
Vyara(Pan),06-12-2024,31.9,21.3,25.6,0,0,0,13.3,25.6,3,53
Vyara(Pan),07-12-2024,28.9,18.5,22.7,0,0,0,9.4,22.3,3,93
Vyara(Pan),08-12-2024,27.5,14.8,20.8,0,0,0,10.1,24.1,3,38
Vyara(Pan),09-12-2024,26.9,12.8,19.2,0,0,0,12,26.6,3,33
Vyara(Pan),10-12-2024,26.2,14.9,20,0,0,0,20.2,40,3,47
Vyara(Pan),11-12-2024,27.9,17.1,21.4,0,0,0,17.6,32.8,3,23
Vyara(Pan),12-12-2024,28.7,17.4,21.9,0,0,0,14,24.5,3,22
Vyara(Pan),13-12-2024,26.5,16.8,20.9,0,0,0,22.4,44.3,3,84
Vyara(Pan),14-12-2024,27.4,16.8,20.9,0,0,0,19.8,39.6,3,21
Vyara(Pan),15-12-2024,27.9,16.3,21.2,0,0,0,16.3,29.9,0,0
Vyara(Pan),16-12-2024,28.8,15.6,21.3,0,0,0,16,27.4,0,0
Vyara(Pan),17-12-2024,29.1,15.4,21.1,0,0,0,12.4,24.5,3,15
Vyara(Pan),18-12-2024,30,16,21.8,0,0,0,14.8,25.6,2,10
Vyara(Pan),19-12-2024,29.7,16.1,21.7,0,0,0,13,23.4,0,0
Vyara(Pan),20-12-2024,28.3,14.6,20.8,0,0,0,10.2,19.1,3,47
Vyara(Pan),21-12-2024,29.4,15.6,21.7,0,0,0,9.4,19.4,3,10
Vyara(Pan),22-12-2024,26.8,17.1,21.9,0,0,0,12.9,26.6,3,21
Vyara(Pan),23-12-2024,26.1,18.1,21.7,0,0,0,10.2,22.3,3,43
Vyara(Pan),24-12-2024,27,16.6,21.2,0,0,0,14.3,28.8,1,9
Vyara(Pan),25-12-2024,28.9,16.4,22.3,0,0,0,8.1,18.7,3,19
Vyara(Pan),26-12-2024,29.5,19.8,24.3,0.3,0.3,0,14.4,28.8,51,41
Vyara(Pan),27-12-2024,29.1,19.5,23.9,0.1,0.1,0,9.4,27,51,25
Vyara(Pan),28-12-2024,28.1,18.4,22.9,0,0,0,10,23,2,10
Vyara(Pan),29-12-2024,29.9,18.1,23.5,0,0,0,12.1,25.9,0,2
Vyara(Pan),30-12-2024,30.3,19.6,24,0,0,0,12.6,25.9,0,0
Vyara(Pan),31-12-2024,30.9,18.8,24,0,0,0,10.5,22,0,0
Vyara(Pan),01-01-2025,30.4,18.3,23.5,0,0,0,9.9,23.4,0,0
